sessionDate,seasonName,metric,category,value
31/05/2024,2023/2024,bio_baseline_composite,bio,
31/05/2024,2023/2024,emboss_baseline_score,total,
31/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
31/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
31/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
31/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
31/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
31/05/2024,2023/2024,sleep_baseline_composite,sleep,
31/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
31/05/2024,2023/2024,soreness_baseline_composite,soreness,
31/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
31/05/2024,2023/2024,subjective_baseline_composite,subjective,
1/6/2024,2023/2024,bio_baseline_completeness,bio,0
1/6/2024,2023/2024,bio_baseline_composite,bio,
1/6/2024,2023/2024,emboss_baseline_score,total,
1/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
1/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
1/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
1/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
1/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
1/6/2024,2023/2024,sleep_baseline_composite,sleep,
1/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
1/6/2024,2023/2024,soreness_baseline_composite,soreness,
1/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
1/6/2024,2023/2024,subjective_baseline_composite,subjective,
2/6/2024,2023/2024,bio_baseline_completeness,bio,0
2/6/2024,2023/2024,bio_baseline_composite,bio,
2/6/2024,2023/2024,emboss_baseline_score,total,
2/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
2/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
2/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
2/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
2/6/2024,2023/2024,sleep_baseline_composite,sleep,
2/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
2/6/2024,2023/2024,soreness_baseline_composite,soreness,
2/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
2/6/2024,2023/2024,subjective_baseline_composite,subjective,
3/6/2024,2023/2024,bio_baseline_completeness,bio,0
3/6/2024,2023/2024,bio_baseline_composite,bio,
3/6/2024,2023/2024,emboss_baseline_score,total,
3/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
3/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
3/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
3/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
3/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
3/6/2024,2023/2024,sleep_baseline_composite,sleep,
3/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
3/6/2024,2023/2024,soreness_baseline_composite,soreness,
3/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
3/6/2024,2023/2024,subjective_baseline_composite,subjective,
4/6/2024,2023/2024,bio_baseline_completeness,bio,0
4/6/2024,2023/2024,bio_baseline_composite,bio,
4/6/2024,2023/2024,emboss_baseline_score,total,
4/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
4/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
4/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
4/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
4/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
4/6/2024,2023/2024,sleep_baseline_composite,sleep,
4/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
4/6/2024,2023/2024,soreness_baseline_composite,soreness,
4/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
4/6/2024,2023/2024,subjective_baseline_composite,subjective,
5/6/2024,2023/2024,bio_baseline_completeness,bio,0
5/6/2024,2023/2024,bio_baseline_composite,bio,
5/6/2024,2023/2024,emboss_baseline_score,total,
5/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
5/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
5/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
5/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
5/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
5/6/2024,2023/2024,sleep_baseline_composite,sleep,
5/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
5/6/2024,2023/2024,soreness_baseline_composite,soreness,
5/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
5/6/2024,2023/2024,subjective_baseline_composite,subjective,
6/6/2024,2023/2024,bio_baseline_completeness,bio,0
6/6/2024,2023/2024,bio_baseline_composite,bio,
6/6/2024,2023/2024,emboss_baseline_score,total,
6/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
6/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
6/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
6/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
6/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
6/6/2024,2023/2024,sleep_baseline_composite,sleep,
6/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
6/6/2024,2023/2024,soreness_baseline_composite,soreness,
6/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
6/6/2024,2023/2024,subjective_baseline_composite,subjective,
7/6/2024,2023/2024,bio_baseline_completeness,bio,0
7/6/2024,2023/2024,bio_baseline_composite,bio,
7/6/2024,2023/2024,emboss_baseline_score,total,
7/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
7/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
7/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
7/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
7/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
7/6/2024,2023/2024,sleep_baseline_composite,sleep,
7/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
7/6/2024,2023/2024,soreness_baseline_composite,soreness,
7/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
7/6/2024,2023/2024,subjective_baseline_composite,subjective,
8/6/2024,2023/2024,bio_baseline_completeness,bio,0
8/6/2024,2023/2024,bio_baseline_composite,bio,
8/6/2024,2023/2024,emboss_baseline_score,total,
8/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
8/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
8/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
8/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
8/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
8/6/2024,2023/2024,sleep_baseline_composite,sleep,
8/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
8/6/2024,2023/2024,soreness_baseline_composite,soreness,
8/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
8/6/2024,2023/2024,subjective_baseline_composite,subjective,
9/6/2024,2023/2024,bio_baseline_completeness,bio,0
9/6/2024,2023/2024,emboss_baseline_score,total,
9/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
9/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
9/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
9/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
9/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
9/6/2024,2023/2024,sleep_baseline_composite,sleep,
9/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
9/6/2024,2023/2024,soreness_baseline_composite,soreness,
9/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
9/6/2024,2023/2024,subjective_baseline_composite,subjective,
10/6/2024,2023/2024,bio_baseline_completeness,bio,0
10/6/2024,2023/2024,bio_baseline_composite,bio,
10/6/2024,2023/2024,emboss_baseline_score,total,
10/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
10/6/2024,2023/2024,sleep_baseline_composite,sleep,
10/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
10/6/2024,2023/2024,soreness_baseline_composite,soreness,
10/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
10/6/2024,2023/2024,subjective_baseline_composite,subjective,
11/6/2024,2023/2024,bio_baseline_completeness,bio,0
11/6/2024,2023/2024,bio_baseline_composite,bio,
11/6/2024,2023/2024,emboss_baseline_score,total,
11/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
11/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
11/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
11/6/2024,2023/2024,sleep_baseline_composite,sleep,
11/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
11/6/2024,2023/2024,soreness_baseline_composite,soreness,
11/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
11/6/2024,2023/2024,subjective_baseline_composite,subjective,
12/6/2024,2023/2024,bio_baseline_completeness,bio,0
12/6/2024,2023/2024,bio_baseline_composite,bio,
12/6/2024,2023/2024,emboss_baseline_score,total,
12/6/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
12/6/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
12/6/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/6/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/6/2024,2023/2024,sleep_baseline_completeness,sleep,0
12/6/2024,2023/2024,sleep_baseline_composite,sleep,
12/6/2024,2023/2024,soreness_baseline_completeness,soreness,0
12/6/2024,2023/2024,soreness_baseline_composite,soreness,
12/6/2024,2023/2024,subjective_baseline_completeness,subjective,0
12/6/2024,2023/2024,subjective_baseline_composite,subjective,
13/06/2024,2023/2024,bio_baseline_completeness,bio,0
13/06/2024,2023/2024,bio_baseline_composite,bio,
13/06/2024,2023/2024,emboss_baseline_score,total,
13/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
13/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
13/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
13/06/2024,2023/2024,sleep_baseline_composite,sleep,
13/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
13/06/2024,2023/2024,soreness_baseline_composite,soreness,
13/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
13/06/2024,2023/2024,subjective_baseline_composite,subjective,
14/06/2024,2023/2024,bio_baseline_completeness,bio,0
14/06/2024,2023/2024,bio_baseline_composite,bio,
14/06/2024,2023/2024,emboss_baseline_score,total,
14/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
14/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
14/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
14/06/2024,2023/2024,sleep_baseline_composite,sleep,
14/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
14/06/2024,2023/2024,soreness_baseline_composite,soreness,
14/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
14/06/2024,2023/2024,subjective_baseline_composite,subjective,
15/06/2024,2023/2024,bio_baseline_completeness,bio,0
15/06/2024,2023/2024,bio_baseline_composite,bio,
15/06/2024,2023/2024,emboss_baseline_score,total,
15/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
15/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
15/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
9/6/2024,2023/2024,bio_baseline_composite,bio,
15/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
15/06/2024,2023/2024,sleep_baseline_composite,sleep,
15/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
15/06/2024,2023/2024,soreness_baseline_composite,soreness,
15/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
15/06/2024,2023/2024,subjective_baseline_composite,subjective,
16/06/2024,2023/2024,bio_baseline_completeness,bio,0
16/06/2024,2023/2024,bio_baseline_composite,bio,
16/06/2024,2023/2024,emboss_baseline_score,total,
16/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
16/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
16/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
16/06/2024,2023/2024,sleep_baseline_composite,sleep,
16/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
16/06/2024,2023/2024,soreness_baseline_composite,soreness,
16/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
16/06/2024,2023/2024,subjective_baseline_composite,subjective,
17/06/2024,2023/2024,bio_baseline_completeness,bio,0
17/06/2024,2023/2024,bio_baseline_composite,bio,
17/06/2024,2023/2024,emboss_baseline_score,total,
17/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
17/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
17/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
17/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
17/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
17/06/2024,2023/2024,sleep_baseline_composite,sleep,
17/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
17/06/2024,2023/2024,soreness_baseline_composite,soreness,
17/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
17/06/2024,2023/2024,subjective_baseline_composite,subjective,
18/06/2024,2023/2024,bio_baseline_completeness,bio,0
18/06/2024,2023/2024,bio_baseline_composite,bio,
18/06/2024,2023/2024,emboss_baseline_score,total,
18/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
18/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
18/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
18/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
18/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
18/06/2024,2023/2024,sleep_baseline_composite,sleep,
18/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
18/06/2024,2023/2024,soreness_baseline_composite,soreness,
18/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
18/06/2024,2023/2024,subjective_baseline_composite,subjective,
19/06/2024,2023/2024,bio_baseline_completeness,bio,0
19/06/2024,2023/2024,bio_baseline_composite,bio,
19/06/2024,2023/2024,emboss_baseline_score,total,
19/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
19/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
19/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
19/06/2024,2023/2024,sleep_baseline_composite,sleep,
19/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
19/06/2024,2023/2024,soreness_baseline_composite,soreness,
19/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
19/06/2024,2023/2024,subjective_baseline_composite,subjective,
20/06/2024,2023/2024,bio_baseline_completeness,bio,0
20/06/2024,2023/2024,bio_baseline_composite,bio,
20/06/2024,2023/2024,emboss_baseline_score,total,
20/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
20/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
20/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
20/06/2024,2023/2024,sleep_baseline_composite,sleep,
20/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
20/06/2024,2023/2024,soreness_baseline_composite,soreness,
20/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
20/06/2024,2023/2024,subjective_baseline_composite,subjective,
21/06/2024,2023/2024,bio_baseline_completeness,bio,0
21/06/2024,2023/2024,bio_baseline_composite,bio,
21/06/2024,2023/2024,emboss_baseline_score,total,
21/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
21/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
21/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
21/06/2024,2023/2024,sleep_baseline_composite,sleep,
21/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
21/06/2024,2023/2024,soreness_baseline_composite,soreness,
21/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
21/06/2024,2023/2024,subjective_baseline_composite,subjective,
22/06/2024,2023/2024,bio_baseline_completeness,bio,0
