testDate,expression,movement,quality,benchmarkPct,benchmarkPct_norm
12/2/2025,isometric,upper body,pull,0.805,74.55489614243325
21/02/2025,isometric,agility,rotate,0.6385,62.2032640949555
2/3/2025,isometric,agility,acceleration,0.807,74.7032640949555
4/7/2023,isometric,agility,deceleration,1.025,90.8753709198813
31/07/2023,isometric,agility,deceleration,0.781,72.7744807121662
26/08/2023,dynamic,agility,acceleration,0.388,43.62017804154304
20/10/2023,dynamic,jump,take off,0.74,69.73293768545994
25/10/2023,isometric,agility,deceleration,1.038,91.83976261127597
29/10/2023,dynamic,upper body,pull,0.871,79.45103857566767
29/01/2024,isometric,agility,deceleration,1.138,99.25816023738872
2/2/2024,dynamic,jump,pre-load,0.53,54.154302670623146
5/2/2024,isometric,agility,acceleration,0.52,53.41246290801187
6/2/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
22/02/2024,isometric,jump,pre-load,0.52,53.41246290801187
1/3/2024,dynamic,jump,land,0.668,64.39169139465876
3/3/2024,isometric,agility,deceleration,1.148,100.0
6/3/2024,dynamic,upper body,push,0.4445,47.81157270029674
11/3/2024,isometric,agility,deceleration,1.138,99.25816023738872
31/03/2024,isometric,upper body,push,0.704,67.06231454005935
18/04/2024,isometric,agility,acceleration,0.52,53.41246290801187
21/04/2024,dynamic,upper body,push,0.43,46.73590504451039
7/5/2024,isometric,jump,pre-load,0.52,53.41246290801187
22/06/2024,isometric,jump,pre-load,0.49,51.18694362017804
25/06/2024,dynamic,upper body,pull,0.89,80.8605341246291
20/08/2024,isometric,jump,pre-load,0.7305,69.02818991097924
26/08/2024,isometric,jump,take off,0.363,41.76557863501484
7/9/2024,isometric,upper body,push,0.936,84.27299703264096
11/9/2024,isometric,jump,land,0.368,42.13649851632048
5/10/2024,isometric,agility,acceleration,0.6925,66.20919881305639
19/10/2024,isometric,jump,pre-load,0.698,66.61721068249258
2/11/2024,isometric,upper body,push,0.936,84.27299703264096
5/11/2024,isometric,jump,land,0.39,43.76854599406529
19/11/2024,isometric,jump,land,0.444,47.77448071216618
21/11/2024,isometric,jump,land,0.444,47.77448071216618
28/11/2024,isometric,upper body,push,0.876,79.8219584569733
1/12/2024,dynamic,upper body,push,0.498,51.78041543026707
8/12/2024,isometric,jump,land,0.42,45.99406528189912
12/12/2024,isometric,jump,pre-load,0.796,73.8872403560831
16/12/2024,isometric,upper body,grapple,0.68,65.28189910979229
16/12/2024,dynamic,agility,deceleration,0.876,79.8219584569733
22/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
30/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
7/1/2025,dynamic,jump,pre-load,0.474,50.0
11/1/2025,isometric,upper body,grapple,0.6675,64.3545994065282
15/01/2025,dynamic,agility,deceleration,0.853,78.11572700296736
19/01/2025,dynamic,jump,land,0.7365,69.473293768546
1/2/2025,isometric,upper body,push,0.96,86.05341246290801
4/2/2025,dynamic,jump,pre-load,0.53,54.154302670623146
7/2/2025,isometric,jump,pre-load,0.79,73.44213649851633
16/02/2025,isometric,upper body,pull,0.805,74.55489614243325
5/7/2023,dynamic,jump,pre-load,0.5835,58.12314540059348
12/7/2023,isometric,agility,deceleration,1.01,89.7626112759644
13/07/2023,dynamic,jump,land,0.702,66.91394658753708
15/07/2023,isometric,agility,deceleration,0.781,72.7744807121662
5/8/2023,dynamic,agility,acceleration,0.39,43.76854599406529
12/8/2023,dynamic,jump,pre-load,0.6175,60.64540059347182
13/08/2023,dynamic,upper body,push,0.358,41.39465875370921
21/08/2023,dynamic,jump,pre-load,0.533,54.37685459940654
29/08/2023,dynamic,jump,take off,0.69,66.02373887240356
5/9/2023,dynamic,jump,take off,0.7,66.76557863501483
21/09/2023,isometric,agility,deceleration,1.0395,91.95103857566767
23/09/2023,isometric,agility,deceleration,1.0395,91.95103857566767
28/10/2023,dynamic,jump,pre-load,0.4985,51.81750741839763
28/10/2023,dynamic,upper body,pull,0.871,79.45103857566767
15/11/2023,dynamic,agility,acceleration,0.43,46.73590504451039
6/12/2023,dynamic,upper body,pull,0.87,79.37685459940654
7/12/2023,isometric,agility,deceleration,1.038,91.83976261127597
8/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
8/12/2023,dynamic,agility,deceleration,0.87,79.37685459940654
9/12/2023,isometric,agility,deceleration,1.038,91.83976261127597
26/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
2/1/2024,dynamic,upper body,pull,0.87,79.37685459940654
6/1/2024,isometric,agility,acceleration,0.52,53.41246290801187
12/1/2024,dynamic,jump,take off,0.625,61.20178041543027
18/01/2024,dynamic,upper body,push,0.43,46.73590504451039
4/2/2024,isometric,agility,acceleration,0.52,53.41246290801187
9/2/2024,isometric,agility,deceleration,1.148,100.0
14/02/2024,dynamic,agility,acceleration,0.4345,47.06973293768547
21/02/2024,dynamic,agility,acceleration,0.4345,47.06973293768547
23/03/2024,dynamic,jump,land,0.668,64.39169139465876
24/03/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
7/4/2024,isometric,upper body,push,0.704,67.06231454005935
5/5/2024,dynamic,jump,take off,0.6395,62.27744807121661
7/5/2024,dynamic,upper body,push,0.43,46.73590504451039
9/6/2024,isometric,upper body,push,0.704,67.06231454005935
11/6/2024,isometric,agility,deceleration,1.1365,99.14688427299706
19/06/2024,dynamic,agility,acceleration,0.43,46.73590504451039
28/06/2024,dynamic,jump,take off,0.639,62.240356083086056
3/7/2024,isometric,jump,land,0.1,22.255192878338285
3/7/2024,isometric,jump,take off,0.1,22.255192878338285
6/7/2024,dynamic,upper body,push,0.43,46.73590504451039
13/07/2024,dynamic,jump,land,0.678,65.13353115727004
23/07/2024,isometric,jump,pre-load,0.685,65.65281899109793
24/07/2024,dynamic,agility,acceleration,0.485,50.81602373887242
24/07/2024,isometric,agility,rotate,0.278,35.459940652819
15/08/2024,dynamic,jump,take off,0.723,68.47181008902078
18/08/2024,dynamic,agility,deceleration,0.855,78.26409495548961
19/08/2024,isometric,jump,pre-load,0.7305,69.02818991097924
29/08/2024,dynamic,jump,land,0.641,62.38872403560831
15/09/2024,dynamic,jump,pre-load,0.505,52.299703264094966
2/10/2024,dynamic,jump,land,0.648,62.90801186943622
11/10/2024,isometric,upper body,push,0.936,84.27299703264096
14/10/2024,dynamic,upper body,pull,0.868,79.22848664688429
24/10/2024,isometric,jump,land,0.402,44.65875370919882
26/10/2024,dynamic,jump,pre-load,0.57,57.12166172106825
21/11/2024,dynamic,agility,acceleration,0.47,49.70326409495549
22/12/2024,isometric,jump,pre-load,0.796,73.8872403560831
2/1/2025,isometric,jump,take off,0.42,45.99406528189912
5/1/2025,dynamic,upper body,pull,0.856,78.33827893175075
12/1/2025,isometric,agility,rotate,0.6675,64.3545994065282
13/01/2025,isometric,jump,land,0.46,48.96142433234422
18/01/2025,isometric,jump,take off,0.46,48.96142433234422
25/01/2025,dynamic,upper body,pull,0.853,78.11572700296736
28/01/2025,dynamic,jump,pre-load,0.53,54.154302670623146
29/01/2025,isometric,agility,deceleration,0.961,86.12759643916915
30/01/2025,isometric,agility,deceleration,0.961,86.12759643916915
23/02/2025,dynamic,jump,take off,0.68,65.28189910979229
26/02/2025,dynamic,agility,deceleration,0.87,79.37685459940654
28/02/2025,dynamic,upper body,pull,0.87,79.37685459940654
1/3/2025,dynamic,upper body,pull,0.87,79.37685459940654
4/3/2025,dynamic,upper body,push,0.495,51.557863501483695
8/3/2025,dynamic,jump,pre-load,0.5225,53.597922848664695
5/10/2023,dynamic,agility,deceleration,0.871,79.45103857566767
10/10/2023,dynamic,agility,deceleration,0.871,79.45103857566767
25/10/2023,dynamic,jump,take off,0.6955,66.43175074183976
25/10/2023,isometric,upper body,push,0.67,64.54005934718103
30/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
24/11/2023,isometric,agility,acceleration,0.52,53.41246290801187
2/12/2023,dynamic,upper body,push,0.43,46.73590504451039
12/12/2023,isometric,agility,deceleration,1.038,91.83976261127597
13/12/2023,dynamic,jump,land,0.685,65.65281899109793
23/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
26/12/2023,dynamic,upper body,pull,0.87,79.37685459940654
27/12/2023,dynamic,upper body,push,0.426,46.43916913946588
6/1/2024,dynamic,agility,acceleration,0.426,46.43916913946588
6/1/2024,dynamic,agility,deceleration,0.87,79.37685459940654
12/2/2024,dynamic,jump,take off,0.6225,61.01632047477745
22/02/2024,dynamic,upper body,pull,0.89,80.8605341246291
26/02/2024,dynamic,agility,deceleration,0.89,80.8605341246291
7/3/2024,isometric,upper body,push,0.704,67.06231454005935
20/03/2024,dynamic,agility,deceleration,0.89,80.8605341246291
3/4/2024,dynamic,agility,deceleration,0.89,80.8605341246291
4/4/2024,dynamic,agility,acceleration,0.44,47.47774480712167
30/04/2024,dynamic,jump,take off,0.6395,62.27744807121661
1/5/2024,dynamic,jump,land,0.664,64.09495548961426
12/5/2024,dynamic,upper body,pull,0.876,79.8219584569733
20/05/2024,dynamic,upper body,push,0.43,46.73590504451039
1/7/2024,isometric,jump,take off,0.1,22.255192878338285
3/7/2024,isometric,agility,acceleration,0.46,48.96142433234422
10/7/2024,dynamic,jump,land,0.681,65.35608308605342
10/7/2024,isometric,upper body,push,0.842,77.29970326409497
18/07/2024,dynamic,agility,deceleration,0.894,81.1572700296736
21/07/2024,isometric,jump,land,0.3975,44.32492581602375
12/8/2024,isometric,agility,deceleration,1.0305,91.28338278931751
27/08/2024,isometric,agility,acceleration,0.7305,69.02818991097924
30/08/2024,isometric,upper body,push,0.945,84.9406528189911
18/09/2024,isometric,upper body,push,0.936,84.27299703264096
19/09/2024,isometric,upper body,push,0.936,84.27299703264096
14/10/2024,dynamic,upper body,push,0.498,51.78041543026707
20/10/2024,isometric,upper body,push,0.936,84.27299703264096
21/10/2024,isometric,upper body,push,0.936,84.27299703264096
25/10/2024,dynamic,jump,take off,0.69,66.02373887240356
9/11/2024,isometric,upper body,push,0.936,84.27299703264096
12/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
1/12/2024,dynamic,upper body,pull,0.856,78.33827893175075
2/12/2024,dynamic,jump,land,0.728,68.84272997032642
27/12/2024,isometric,jump,pre-load,0.79,73.44213649851633
28/12/2024,isometric,upper body,push,0.876,79.8219584569733
8/1/2025,isometric,upper body,pull,0.46,48.96142433234422
16/01/2025,dynamic,jump,pre-load,0.474,50.0
10/2/2025,isometric,upper body,pull,0.805,74.55489614243325
22/02/2025,isometric,agility,rotate,0.6385,62.2032640949555
7/3/2025,dynamic,agility,acceleration,0.495,51.557863501483695
3/7/2023,dynamic,agility,acceleration,0.358,41.39465875370921
8/7/2023,dynamic,jump,land,0.72,68.24925816023739
10/7/2023,dynamic,agility,acceleration,0.32,38.575667655786354
26/07/2023,dynamic,jump,take off,0.7365,69.473293768546
2/8/2023,dynamic,jump,take off,0.7365,69.473293768546
9/8/2023,isometric,agility,deceleration,0.9525,85.49703264094957
15/08/2023,dynamic,agility,deceleration,0.8695,79.33976261127597
4/9/2023,isometric,agility,acceleration,0.52,53.41246290801187
8/9/2023,dynamic,agility,deceleration,0.877,79.89614243323443
21/09/2023,isometric,agility,acceleration,0.52,53.41246290801187
10/11/2023,isometric,agility,acceleration,0.52,53.41246290801187
19/11/2023,dynamic,agility,acceleration,0.43,46.73590504451039
3/12/2023,dynamic,jump,take off,0.631,61.646884272997035
2/1/2024,isometric,agility,acceleration,0.52,53.41246290801187
10/1/2024,isometric,upper body,push,0.687,65.80118694362018
2/2/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
21/02/2024,dynamic,jump,land,0.668,64.39169139465876
22/02/2024,dynamic,jump,land,0.668,64.39169139465876
4/3/2024,isometric,agility,deceleration,1.148,100.0
18/03/2024,dynamic,jump,pre-load,0.524,53.70919881305638
9/4/2024,dynamic,agility,acceleration,0.44,47.47774480712167
23/04/2024,isometric,agility,acceleration,0.52,53.41246290801187
26/04/2024,isometric,agility,deceleration,1.1365,99.14688427299706
12/5/2024,isometric,agility,acceleration,0.52,53.41246290801187
15/05/2024,dynamic,jump,land,0.664,64.09495548961426
19/05/2024,dynamic,agility,acceleration,0.43,46.73590504451039
25/05/2024,dynamic,upper body,push,0.43,46.73590504451039
14/06/2024,isometric,agility,deceleration,1.1365,99.14688427299706
16/06/2024,isometric,agility,deceleration,1.1365,99.14688427299706
20/06/2024,isometric,agility,acceleration,0.49,51.18694362017804
27/06/2024,dynamic,jump,take off,0.639,62.240356083086056
1/7/2024,dynamic,upper body,pull,0.89,80.8605341246291
10/7/2024,isometric,jump,land,0.1,22.255192878338285
23/07/2024,dynamic,upper body,push,0.485,50.81602373887242
28/07/2024,isometric,jump,take off,0.381,43.10089020771514
3/8/2024,dynamic,agility,acceleration,0.428,46.58753709198813
4/8/2024,isometric,jump,land,0.372,42.43323442136499
6/8/2024,dynamic,jump,pre-load,0.484,50.74183976261127
25/08/2024,isometric,jump,land,0.363,41.76557863501484
10/9/2024,dynamic,agility,deceleration,0.9,81.60237388724038
3/10/2024,dynamic,agility,deceleration,0.896,81.30563798219586
8/10/2024,isometric,upper body,grapple,0.6625,63.983679525222556
13/10/2024,isometric,jump,take off,0.426,46.43916913946588
17/10/2024,isometric,jump,pre-load,0.72,68.24925816023739
18/10/2024,isometric,agility,rotate,0.6595,63.761127596439174
31/10/2024,dynamic,upper body,pull,0.88,80.11869436201782
1/11/2024,isometric,upper body,push,0.936,84.27299703264096
1/11/2024,isometric,agility,acceleration,0.677,65.0593471810089
9/11/2024,isometric,jump,take off,0.39,43.76854599406529
11/11/2024,dynamic,jump,pre-load,0.57,57.12166172106825
18/12/2024,dynamic,upper body,push,0.498,51.78041543026707
18/12/2024,dynamic,agility,deceleration,0.876,79.8219584569733
19/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
25/12/2024,dynamic,agility,deceleration,0.876,79.8219584569733
28/12/2024,isometric,agility,deceleration,0.9155,82.75222551928783
31/12/2024,isometric,agility,rotate,0.6705,64.57715133531158
3/1/2025,isometric,agility,deceleration,0.9155,82.75222551928783
5/1/2025,isometric,jump,take off,0.42,45.99406528189912
10/1/2025,isometric,jump,land,0.46,48.96142433234422
14/01/2025,isometric,jump,land,0.46,48.96142433234422
14/01/2025,isometric,upper body,pull,0.46,48.96142433234422
24/01/2025,dynamic,agility,acceleration,0.5,51.92878338278932
12/2/2025,dynamic,upper body,pull,0.87,79.37685459940654
12/2/2025,isometric,agility,acceleration,0.79,73.44213649851633
1/3/2025,isometric,upper body,grapple,0.6385,62.2032640949555
1/3/2025,isometric,agility,rotate,0.6385,62.2032640949555
2/3/2025,isometric,jump,land,0.3955,44.17655786350149
6/3/2025,isometric,jump,pre-load,0.787,73.21958456973296
12/3/2025,isometric,upper body,pull,0.851,77.96735905044511
3/7/2023,dynamic,jump,take off,0.7,66.76557863501483
9/7/2023,dynamic,upper body,pull,0.87,79.37685459940654
1/8/2023,dynamic,jump,take off,0.7365,69.473293768546
22/08/2023,dynamic,jump,take off,0.69,66.02373887240356
30/08/2023,dynamic,upper body,pull,0.877,79.89614243323443
20/09/2023,dynamic,jump,take off,0.69,66.02373887240356
20/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
4/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
23/12/2023,isometric,upper body,push,0.664,64.09495548961426
5/1/2024,dynamic,jump,take off,0.64,62.31454005934719
9/1/2024,isometric,agility,deceleration,1.138,99.25816023738872
14/01/2024,dynamic,jump,pre-load,0.498,51.78041543026707
20/01/2024,dynamic,agility,acceleration,0.43,46.73590504451039
14/02/2024,dynamic,jump,pre-load,0.507,52.44807121661722
20/02/2024,dynamic,jump,take off,0.64,62.31454005934719
9/3/2024,isometric,jump,pre-load,0.52,53.41246290801187
12/3/2024,isometric,jump,pre-load,0.52,53.41246290801187
16/03/2024,isometric,agility,acceleration,0.52,53.41246290801187
25/03/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
27/03/2024,dynamic,jump,land,0.668,64.39169139465876
2/4/2024,dynamic,jump,land,0.655,63.4272997032641
3/5/2024,dynamic,upper body,pull,0.89,80.8605341246291
6/5/2024,dynamic,jump,take off,0.6395,62.27744807121661
10/5/2024,isometric,agility,acceleration,0.52,53.41246290801187
11/5/2024,isometric,upper body,push,0.704,67.06231454005935
3/6/2024,dynamic,upper body,pull,0.876,79.8219584569733
30/06/2024,dynamic,upper body,pull,0.89,80.8605341246291
8/7/2024,isometric,jump,land,0.1,22.255192878338285
18/07/2024,dynamic,agility,acceleration,0.488,51.038575667655785
10/8/2024,isometric,agility,acceleration,0.7305,69.02818991097924
11/8/2024,dynamic,agility,acceleration,0.428,46.58753709198813
15/08/2024,dynamic,upper body,push,0.428,46.58753709198813
17/08/2024,isometric,agility,deceleration,0.928,83.67952522255194
24/08/2024,dynamic,jump,land,0.641,62.38872403560831
26/08/2024,isometric,agility,deceleration,0.953,85.53412462908014
13/09/2024,dynamic,agility,acceleration,0.4955,51.59495548961425
15/09/2024,isometric,agility,deceleration,0.94,84.56973293768546
25/09/2024,isometric,agility,acceleration,0.72,68.24925816023739
26/09/2024,dynamic,agility,deceleration,0.896,81.30563798219586
7/10/2024,dynamic,upper body,pull,0.896,81.30563798219586
8/10/2024,dynamic,agility,deceleration,0.868,79.22848664688429
26/10/2024,isometric,upper body,grapple,0.6695,64.50296735905044
29/10/2024,dynamic,agility,acceleration,0.486,50.89020771513353
14/11/2024,isometric,agility,acceleration,0.7515,70.58605341246292
26/11/2024,dynamic,upper body,pull,0.88,80.11869436201782
4/12/2024,isometric,upper body,grapple,0.6805,65.31899109792286
4/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
9/12/2024,isometric,upper body,pull,0.46,48.96142433234422
13/12/2024,dynamic,jump,take off,0.69,66.02373887240356
17/12/2024,dynamic,jump,pre-load,0.557,56.1572700296736
28/12/2024,dynamic,jump,land,0.728,68.84272997032642
28/12/2024,isometric,upper body,grapple,0.6705,64.57715133531158
14/02/2025,isometric,jump,land,0.397,44.287833827893174
14/02/2025,dynamic,agility,deceleration,0.87,79.37685459940654
15/02/2025,isometric,jump,take off,0.397,44.287833827893174
18/02/2025,isometric,agility,acceleration,0.787,73.21958456973296
21/02/2025,isometric,upper body,pull,0.7975,73.99851632047479
5/3/2025,dynamic,jump,take off,0.68,65.28189910979229
8/3/2025,isometric,upper body,push,0.9555,85.71958456973294
22/07/2023,dynamic,jump,land,0.6975,66.58011869436203
23/07/2023,dynamic,upper body,pull,0.8525,78.0786350148368
27/07/2023,dynamic,agility,deceleration,0.8525,78.0786350148368
11/8/2023,dynamic,upper body,pull,0.8695,79.33976261127597
12/8/2023,dynamic,agility,acceleration,0.358,41.39465875370921
